,id,original_language_cat,popularity_cat,runtime_cat,status,vote_average,genres,original_language,original_title,popularity,runtime,spoken_languages,title,vote_count,cluster
3716,362105,en,Very Low,Short,Released,6.9,Comedy Horror,en,R.L. Stine's Monsterville: The Cabinet of Souls,3.898737,85.0,en,R.L. Stine's Monsterville: The Cabinet of Souls,35,1
3717,10970,en,Low,Short,Released,6.7,Comedy,en,Silent Movie,7.315935,86.0,fr,Silent Movie,78,0
3718,375290,Others,Very Low,Long,Released,7.3,Thriller Action Drama History,hi,Airlift,2.551559,126.0,"ar,hi,ml",Airlift,57,1
3719,17663,en,Low,Long,Released,8.2,Drama Family,en,Anne of Green Gables,8.772574,199.0,en,Anne of Green Gables,68,0
3720,270938,en,Low,Medium,Released,5.5,Adventure Action,en,Falcon Rising,6.9883570000000015,103.0,en,Falcon Rising,71,4
3721,116613,en,Low,Medium,Released,5.7,Action Drama Crime,en,The Sweeney,6.938853999999999,112.0,"sr,en",The Sweeney,109,2
3722,11826,en,Low,Short,Released,7.0,Crime Drama Thriller,en,Sexy Beast,11.21273,89.0,en,Sexy Beast,217,0
3723,29920,Others,Low,Long,Released,6.5,Drama Thriller Crime,sv,Snabba Cash,7.217328,124.0,"de,en,es,sr,sv",Easy Money,63,0
3724,1088,en,Low,Medium,Released,7.1,Drama Family,en,Whale Rider,12.439495,101.0,"en,mi",Whale Rider,111,0
3725,34069,Others,Low,Medium,Released,5.9,Thriller Mystery Science Fiction,de,Cargo,10.142218,120.0,"fr,de",Cargo,140,3
3726,10947,en,Medium,Medium,Released,6.1,Comedy Drama Family Music TV Movie,en,High School Musical,16.536374,98.0,en,High School Musical,1000,0
3727,47452,en,Very Low,Medium,Released,6.9,Drama Romance Foreign,en,Love and Death on Long Island,0.933891,93.0,en,Love and Death on Long Island,11,3
3728,3040,Others,Low,Medium,Released,6.3,Fantasy Action Thriller,ru,Ночной дозор,12.540624,114.0,"de,ru",Night Watch,210,0
3729,11386,en,Low,Medium,Released,6.9,Romance Crime Drama Thriller,en,The Crying Game,8.839651,112.0,en,The Crying Game,176,0
3730,10246,en,Low,Medium,Released,6.1,Comedy,en,Porky's,12.891276,94.0,en,Porky's,183,0
3731,29426,en,Low,Short,Released,4.6,Horror Science Fiction,en,Survival of the Dead,10.789912,90.0,en,Survival of the Dead,116,0
3732,10331,en,Medium,Medium,Released,7.5,Horror,en,Night of the Living Dead,25.666029,96.0,en,Night of the Living Dead,580,0
3733,153,en,High,Medium,Released,7.3,Drama,en,Lost in Translation,45.66662,102.0,"ja,en",Lost in Translation,1895,0
3734,703,en,High,Medium,Released,7.8,Comedy Drama Romance,en,Annie Hall,35.892034,93.0,"en,de",Annie Hall,1010,0
3735,27191,en,Low,Long,Released,6.6,Action Drama Romance,en,The Greatest Show on Earth,8.988455,152.0,"en,de",The Greatest Show on Earth,50,0
3736,1365,en,Medium,Medium,Released,6.5,Drama Romance,en,Monster's Ball,14.042041,111.0,en,Monster's Ball,250,0
3737,287424,en,High,Medium,Released,5.2,Horror,en,Maggie,40.016306,95.0,en,Maggie,593,1
3738,451,en,Medium,Medium,Released,7.1,Drama Romance,en,Leaving Las Vegas,22.030517,112.0,en,Leaving Las Vegas,360,0
3739,165864,en,Very Low,Short,Released,4.8,Horror Comedy,en,Hansel and Gretel Get Baked,2.503612,86.0,en,Hansel and Gretel Get Baked,67,2
3740,987,en,Very Low,Medium,Released,6.9,Romance Drama Comedy,en,The Front Page,4.117968,105.0,en,The Front Page,68,0
3741,241251,en,Medium,Medium,Released,4.1,Thriller,en,The Boy Next Door,24.161735,91.0,en,The Boy Next Door,1022,4
3742,40494,en,Very Low,Medium,Released,6.4,Drama,en,Trapeze,1.3793540000000002,105.0,"en,it",Trapeze,22,3
3743,39781,en,Medium,Medium,Released,6.5,Comedy Drama,en,The Kids Are All Right,15.338211,106.0,en,The Kids Are All Right,506,3
3744,8337,en,High,Medium,Released,7.1,Action Horror Science Fiction Thriller,en,They Live,29.852608,94.0,en,They Live,550,0
3745,5925,en,High,Long,Released,7.8,Adventure Drama History Thriller War,en,The Great Escape,35.061467,172.0,"en,de,fr,ru",The Great Escape,717,0
3746,8357,en,Low,Medium,Released,5.8,Documentary,en,What the #$*! Do We (K)now!?,7.2883520000000015,109.0,"en,de,es",What the #$*! Do We (K)now!?,34,0
3747,146203,en,Low,Short,Released,4.4,Horror Thriller,en,The Last Exorcism Part II,10.605752,88.0,en,The Last Exorcism Part II,203,2
3748,85350,en,High,Long,Released,7.5,Drama,en,Boyhood,43.40352,164.0,"es,en",Boyhood,1971,3
3749,512,en,Medium,Medium,Released,6.4,Comedy Mystery,en,Scoop,17.229537,96.0,en,Scoop,420,0
3750,13408,en,Very Low,Medium,Released,5.3,Action Comedy,en,The Wash,2.453459,93.0,en,The Wash,26,0
3751,47816,en,Very Low,Short,Released,5.9,Action Comedy Romance,en,3 Strikes,1.433692,82.0,en,3 Strikes,15,3
3752,10744,en,Low,Medium,Released,6.7,Drama Romance,en,The Cooler,9.976428,101.0,"en,ru",The Cooler,89,0
3753,11536,en,Very Low,Long,Released,6.8,Drama Action Romance,en,The Misfits,2.9300580000000003,124.0,en,The Misfits,72,0
3754,9782,en,Low,Medium,Released,5.5,Drama Thriller,en,The Night Listener,7.173058999999999,91.0,en,The Night Listener,57,0
3755,18713,en,Very Low,Short,Released,4.8,Comedy Crime,en,The Jerky Boys,1.7354619999999998,82.0,en,The Jerky Boys,10,0
3756,6537,Others,High,Medium,Released,7.1,Horror Drama Thriller,es,El orfanato,29.071955,105.0,es,The Orphanage,633,0
3757,184345,en,Medium,Short,Released,5.4,Comedy Horror,en,A Haunted House 2,18.428909,87.0,en,A Haunted House 2,346,2
3758,1809,en,Low,Medium,Released,6.3,Comedy Drama Romance,en,The Rules of Attraction,11.387335,110.0,"en,de",The Rules of Attraction,168,0
3759,2370,en,Low,Long,Released,6.1,Action Drama Mystery Thriller,en,Topaz,5.975604,143.0,"en,fr,ru,es",Topaz,77,0
3760,9809,en,Very Low,Short,Released,5.5,Comedy Crime,en,Let's Go to Prison,4.598409999999999,84.0,"en,pl,pt,es",Let's Go to Prison,69,0
3761,5,en,Medium,Medium,Released,6.5,Crime Comedy,en,Four Rooms,22.87623,98.0,en,Four Rooms,530,0
3762,11013,en,Medium,Medium,Released,6.7,Comedy Drama Romance,en,Secretary,19.107285,104.0,en,Secretary,376,0
3763,19153,en,Very Low,Medium,Released,3.3,Documentary,en,The Real Cancun,0.456485,96.0,en,The Real Cancun,8,0
3764,10132,en,Very Low,Medium,Released,6.7,Drama,en,Talk Radio,4.541908,110.0,en,Talk Radio,46,0
3765,16448,en,Very Low,Short,Released,7.3,Music Comedy,en,Waiting for Guffman,4.348416,84.0,en,Waiting for Guffman,63,0
3766,15122,en,Very Low,Medium,Released,5.4,Comedy Romance,en,Love Stinks,3.347885,94.0,"pt,en",Love Stinks,11,0
3767,8141,en,Low,Short,Released,6.2,Comedy Crime Thriller Romance,en,You Kill Me,6.091951,90.0,en,You Kill Me,80,0
3768,1546,en,Low,Medium,Released,6.1,Comedy Drama,en,Thumbsucker,4.757625,96.0,en,Thumbsucker,67,0
3769,48572,en,Low,Short,Released,5.9,Horror Action Thriller,en,Red State,12.062371,88.0,en,Red State,316,3
3770,14517,en,Low,Medium,Released,6.6,Fantasy,en,Mirrormask,7.758188,101.0,en,Mirrormask,102,0
3771,89708,en,Low,Medium,Released,8.0,Drama Documentary,en,Samsara,12.781973,102.0,en,Samsara,167,3
3772,27551,en,Very Low,Short,Released,5.1,Fantasy Adventure,en,The Barbarians,1.631993,87.0,"en,it,es",The Barbarians,8,0
3773,64678,en,Low,Short,Released,6.5,Drama Romance,en,The Art of Getting By,12.690224,83.0,en,The Art of Getting By,415,3
3774,309503,en,Low,Medium,Released,5.5,Thriller Drama,en,Zipper,8.516229,103.0,en,Zipper,58,1
3775,14293,en,Low,Medium,Released,6.5,Comedy Drama Thriller,en,Poolhall Junkies,5.90259,99.0,en,Poolhall Junkies,25,0
3776,15059,en,Very Low,Medium,Released,5.2,Drama,en,The Loss of Sexual Innocence,2.866934,106.0,en,The Loss of Sexual Innocence,9,0
3777,103328,en,Low,Medium,Released,6.9,Drama Fantasy,en,Holy Motors,9.140936,115.0,fr,Holy Motors,228,2
3778,157847,en,Medium,Medium,Released,6.5,Drama,en,Joe,22.987897,118.0,en,Joe,338,2
3779,25719,en,Very Low,Medium,Released,7.0,Crime Comedy Romance,en,Shooting Fish,1.204941,109.0,en,Shooting Fish,23,0
3780,48309,en,Low,Medium,Released,6.7,Crime Drama Horror Thriller,en,Prison,7.605291,102.0,en,Prison,27,3
3781,27723,en,Very Low,Medium,Released,6.0,Comedy,en,Psycho Beach Party,2.855963,95.0,en,Psycho Beach Party,26,0
3782,20468,en,Very Low,Short,Released,5.8,Comedy Foreign,en,The Big Tease,0.502396,87.0,en,The Big Tease,6,0
3783,242575,en,Very Low,Medium,Released,8.1,Drama,en,"Guten Tag, Ramón",1.771584,119.0,"de,es","Guten Tag, Ramón",18,4
3784,44945,en,Medium,Medium,Released,6.6,Crime Drama Thriller,en,Trust,21.230737,104.0,en,Trust,307,3
3785,29122,en,Very Low,Medium,Released,6.0,Comedy Crime,en,An Everlasting Piece,0.068246,103.0,en,An Everlasting Piece,1,0
3786,125123,en,Very Low,Medium,Released,4.5,Comedy Romance,en,Among Giants,0.541652,93.0,en,Among Giants,2,2
3787,111190,en,Medium,Medium,Released,6.1,Drama,en,Adore,18.790221,100.0,en,Adore,291,2
3788,133575,en,Very Low,Medium,Released,4.2,Drama Romance,en,The Velocity of Gary,0.409089,100.0,en,The Velocity of Gary,5,2
3789,54580,Others,Very Low,Medium,Released,7.1,Drama,es,Los lunes al sol,3.663108,113.0,"es,de",Mondays in the Sun,36,3
3790,52015,en,Low,Medium,Released,6.2,Drama Horror Action Thriller Science Fiction,en,Stake Land,12.496261,98.0,en,Stake Land,285,3
3791,34941,en,Very Low,Medium,Released,6.7,Drama,en,The Last Time I Committed Suicide,0.596889,92.0,en,The Last Time I Committed Suicide,7,3
3792,227975,Others,Very Low,Medium,Released,6.4,Drama,pt,Praia do Futuro,2.611364,106.0,"de,pt",Futuro Beach,31,4
3793,60422,en,Very Low,Medium,Released,6.2,Comedy Drama,en,Another Happy Day,3.238466,119.0,"en,fr,de",Another Happy Day,37,3
3794,81390,en,Low,Medium,Released,6.2,Adventure Action Thriller Crime,en,A Lonely Place to Die,8.30723,99.0,"en,it",A Lonely Place to Die,157,3
3795,10981,en,Very Low,Short,Released,5.8,Comedy Fantasy Science Fiction,en,Nothing,3.408955,90.0,en,Nothing,38,0
3796,225235,Others,Very Low,Medium,Released,7.3,Drama,ru,Географ глобус пропил,1.876621,120.0,ru,The Geographer Drank His Globe Away,23,4
3797,14902,en,Very Low,Long,Released,7.1,Drama Comedy History Music,en,1776,1.807571,142.0,en,1776,20,0
3798,121676,en,Low,Medium,Released,5.2,Thriller Romance,en,Inescapable,6.783053,93.0,"ar,en",Inescapable,13,2
3799,22301,en,Low,Long,Released,6.1,Action Drama History,en,Hell's Angels,8.484123,127.0,"fr,en,de",Hell's Angels,19,0
3800,20065,en,Very Low,Medium,Released,5.7,Comedy Drama Romance,en,Purple Violets,0.936232,103.0,"en,it",Purple Violets,9,0
3801,257087,en,Low,Medium,Released,4.5,Horror,en,The Veil,12.822534,93.0,en,The Veil,118,4
3802,46420,en,Low,Short,Released,6.6,Horror,en,The Loved Ones,4.989985,84.0,en,The Loved Ones,207,3
3803,114635,en,Very Low,Short,Released,4.1,Horror,en,The Helpers,1.390659,78.0,en,The Helpers,8,2
3804,158150,en,Very Low,Medium,Released,5.2,Comedy Romance TV Movie,en,How to Fall in Love,1.923514,0.0,en,How to Fall in Love,20,2
3805,251979,en,Very Low,Medium,Released,4.4,Romance Adventure Drama,en,The Perfect Wave,4.1186120000000015,113.0,en,The Perfect Wave,21,4
3806,874,en,Low,Medium,Released,7.5,Drama History,en,A Man for All Seasons,9.541688,120.0,"en,fr,la,es",A Man for All Seasons,89,0
3807,10774,en,Medium,Long,Released,7.7,Drama,en,Network,17.234745,121.0,"en,de",Network,381,0
3808,770,en,High,Long,Released,7.7,Drama Romance War,en,Gone with the Wind,48.98255,238.0,en,Gone with the Wind,970,0
3809,266102,en,Very Low,Medium,Released,6.5,Drama,en,Desert Dancer,1.972668,98.0,en,Desert Dancer,18,4
3810,29715,en,Very Low,Long,Released,6.2,War Western,en,Major Dundee,3.490215,123.0,"en,fr,es",Major Dundee,38,0
3811,25209,en,Very Low,Medium,Released,7.3,Action Comedy Music Romance Western,en,Annie Get Your Gun,1.726175,107.0,en,Annie Get Your Gun,22,0
3812,37495,en,Medium,Medium,Released,7.0,Comedy Crime Drama,en,Four Lions,20.544999,101.0,"ar,en,ur",Four Lions,423,3
3813,29262,Others,Very Low,Medium,Released,6.7,Drama,pt,Casa de Areia,0.389471,115.0,pt,The House of Sand,9,0
3814,34769,en,Low,Medium,Released,6.5,Drama Action Comedy Crime,en,Defendor,8.45342,101.0,en,Defendor,195,3
3815,35032,en,Very Low,Medium,Released,6.6,Music Romance,en,The Pirate,0.90522,102.0,en,The Pirate,17,3
3816,5178,en,Very Low,Medium,Released,6.0,Drama Comedy Romance,en,The Good Heart,2.201678,95.0,"en,it",The Good Heart,21,0
3817,8618,en,Very Low,Medium,Released,6.6,Comedy Drama,en,The History Boys,3.771652,109.0,en,The History Boys,66,0
3818,3116,en,Medium,Medium,Released,7.4,Drama,en,Midnight Cowboy,21.119209,113.0,"en,it",Midnight Cowboy,299,0
3819,9427,en,Medium,Medium,Released,6.8,Comedy,en,The Full Monty,17.002623,91.0,en,The Full Monty,363,0
3820,813,en,High,Short,Released,7.1,Comedy,en,Airplane!,46.116885,88.0,en,Airplane!,1074,0
3821,352978,en,Very Low,Short,Released,5.3,Thriller Adventure Action,en,Chain of Command,1.398981,88.0,en,Chain of Command,11,1
3822,10634,en,Medium,Medium,Released,7.0,Comedy,en,Friday,25.5748,91.0,en,Friday,503,0
3823,9516,en,Very Low,Medium,Released,7.2,Drama Action Crime,en,Menace II Society,3.418871,97.0,en,Menace II Society,173,0
3824,16288,en,Low,Medium,Released,5.9,Horror,en,Creepshow 2,10.729884,92.0,en,Creepshow 2,129,0
3825,23330,en,Very Low,Long,Released,6.9,Action Comedy Western,en,The Ballad of Cable Hogue,2.676535,121.0,en,The Ballad of Cable Hogue,47,0
3826,18900,en,Low,Long,Released,7.4,Crime Drama,en,In Cold Blood,7.8214380000000014,134.0,en,In Cold Blood,82,0
3827,27029,en,Very Low,Long,Released,7.4,Drama,en,The Nun's Story,3.281509,149.0,en,The Nun's Story,46,0
3828,26268,en,Very Low,Long,Released,6.2,Action Drama Thriller Crime Mystery,en,Harper,2.938973,121.0,en,Harper,35,0
3829,573,en,Low,Medium,Released,7.1,Crime Drama Mystery Thriller,en,Frenzy,10.219942,116.0,en,Frenzy,158,0
3830,310131,en,High,Medium,Released,6.3,Mystery Horror,en,The Witch,50.319662,92.0,en,The Witch,1434,1
3831,40505,en,Very Low,Medium,Released,5.4,Action Comedy,en,I Got the Hook Up,0.593068,93.0,en,I Got the Hook Up,8,3
3832,11363,en,Low,Medium,Released,5.7,Comedy Romance,en,She's the One,8.406025,96.0,"en,fr",She's the One,70,0
3833,3033,en,Low,Medium,Released,6.8,Drama,en,Gods and Monsters,5.588652,105.0,"en,hu",Gods and Monsters,81,0
3834,25376,Others,Medium,Long,Released,7.8,Crime Drama Mystery Romance,es,El secreto de sus ojos,25.894065,129.0,es,The Secret in Their Eyes,626,0
3835,22007,en,Very Low,Medium,Released,4.8,Horror Thriller,en,Train,3.280081,94.0,en,Train,36,0
3836,765,en,High,Short,Released,7.6,Horror Comedy Fantasy,en,Evil Dead II,35.674774,84.0,en,Evil Dead II,742,0
3837,10615,en,Very Low,Short,Released,5.4,Action Comedy,en,Pootie Tang,3.115754,81.0,en,Pootie Tang,43,0
3838,205321,en,Medium,Short,Released,3.8,TV Movie Horror,en,Sharknado,20.466433,86.0,en,Sharknado,476,4
3839,89540,Others,Very Low,Medium,Released,5.4,Drama Foreign,es,La otra conquista,0.015597,105.0,es,The Other Conquest,4,3
3840,46146,Others,Medium,Medium,Released,6.7,Fantasy Horror,nb,Trolljegeren,12.982319,103.0,no,Troll Hunter,583,3
3841,38007,en,Very Low,Medium,Released,5.8,Comedy Romance,en,Ira & Abby,0.595136,104.0,,Ira & Abby,9,3
3842,14256,en,Very Low,Medium,Released,6.7,Comedy Drama,en,Winter Passing,3.643608,98.0,en,Winter Passing,28,0
3843,540,en,Low,Medium,Released,5.6,Action,en,D.E.B.S.,6.396936,91.0,en,D.E.B.S.,90,0
3844,370464,en,Very Low,Medium,Released,2.9,Crime Action,en,The Masked Saint,0.909067,111.0,en,The Masked Saint,7,1
3845,20055,en,Very Low,Medium,Released,5.2,Crime Drama Mystery Thriller,en,The Betrayed,1.348114,98.0,en,The Betrayed,10,0
3846,224569,en,Very Low,Medium,Released,2.0,Action Crime Comedy Thriller,en,Taxman,0.964802,104.0,"en,ru",Taxman,1,4
3847,395766,en,Very Low,Long,Released,0.0,Drama,en,The Secret,0.0423459999999999,200.0,,The Secret,0,1
3848,39303,en,Very Low,Medium,Released,4.6,Horror Thriller Mystery,en,2:13,1.271621,96.0,en,2:13,10,3
3849,142061,en,Medium,Short,Released,7.9,Action Animation,en,"Batman: The Dark Knight Returns, Part 2",25.891466,78.0,en,"Batman: The Dark Knight Returns, Part 2",419,2
3850,370662,en,Very Low,Medium,Released,0.0,Documentary,en,Time to Choose,1.618138,100.0,en,Time to Choose,0,1
3851,252360,en,Very Low,Short,Released,3.3,Action Adventure Drama Fantasy,en,In the Name of the King III,4.304341,85.0,en,In the Name of the King III,19,4
3852,256740,en,Very Low,Medium,Released,5.3,Action Drama Thriller,en,Wicked Blood,3.158056,92.0,en,Wicked Blood,37,4
3853,299145,en,Very Low,Short,Released,5.0,Drama,en,Dawn Patrol,3.230779,86.0,en,Stranded,11,1
3854,241766,en,Very Low,Short,Released,3.6,Crime Mystery Thriller,en,Lords of London,1.913302,90.0,"it,en",Lords of London,6,4
3855,12535,en,Low,Medium,Released,6.5,Comedy Music,en,High Anxiety,5.690619,94.0,"en,hu",High Anxiety,84,0
3856,1667,Others,Medium,Short,Released,6.9,Documentary Family,fr,La Marche de l'empereur,17.537154,80.0,"fr,en",March of the Penguins,358,0
3857,50839,en,Medium,Medium,Released,6.7,Thriller Drama,en,Margin Call,26.259389,107.0,en,Margin Call,524,3
3858,86549,en,Very Low,Medium,Released,6.2,Drama,en,August,1.419431,100.0,"es,en",August,15,3
3859,13973,en,Low,Medium,Released,6.0,Comedy Drama,en,Choke,11.637458,92.0,en,Choke,127,0
3860,244786,en,High,Medium,Released,8.3,Drama,en,Whiplash,192.528841,105.0,en,Whiplash,4254,4
3861,598,Others,High,Long,Released,8.1,Drama Crime,pt,Cidade de Deus,44.356711,130.0,pt,City of God,1814,0
3862,11129,en,Low,Medium,Released,6.8,Comedy Drama,en,Human Traffic,4.859873,99.0,en,Human Traffic,97,0
3863,75861,en,Low,Medium,Released,6.8,Drama Music,en,To Write Love on Her Arms,6.7230570000000025,118.0,en,To Write Love on Her Arms,47,3
3864,13551,en,Very Low,Short,Released,6.4,Mystery Drama Crime Thriller,en,The Dead Girl,3.069605,85.0,en,The Dead Girl,66,0
3865,103663,Others,Medium,Medium,Released,7.9,Drama,da,Jagten,21.826888,115.0,"da,pl,en",The Hunt,927,2
3866,850,en,Medium,Medium,Released,7.4,Comedy Family,en,A Christmas Story,15.128316,94.0,en,A Christmas Story,344,0
3867,12586,en,Very Low,Medium,Released,6.7,Drama Romance,en,Bella,1.814802,91.0,"en,es",Bella,37,0
3868,11564,en,Low,Medium,Released,6.2,Action Drama Horror Crime Thriller,en,Class of 1984,5.643023,98.0,en,Class of 1984,66,0
3869,301748,en,Very Low,Medium,Released,4.1,Comedy,en,Opposite Sex,2.964785,96.0,en,The Opposite Sex,9,1
3870,108346,en,Very Low,Medium,Released,8.0,Romance Drama,en,Dreaming of Joseph Lees,0.11615,92.0,en,Dreaming of Joseph Lees,1,2
3871,8841,Others,Medium,Long,Released,6.8,Drama,fr,Entre les murs,13.437038,128.0,fr,The Class,174,0
3872,805,en,Medium,Long,Released,7.5,Horror Drama Mystery,en,Rosemary's Baby,26.180367,136.0,en,Rosemary's Baby,863,0
3873,11697,en,Low,Long,Released,7.4,Western,en,The Man Who Shot Liberty Valance,11.735287,123.0,en,The Man Who Shot Liberty Valance,265,0
3874,22051,en,Low,Medium,Released,6.9,Drama Romance,en,Adam,8.308442,99.0,en,Adam,150,0
3875,436,Others,Very Low,Medium,Released,6.9,Drama Thriller Crime,es,"María, llena eres de gracia",3.027892,101.0,"en,es",Maria Full of Grace,101,0
3876,55347,en,Low,Medium,Released,6.8,Drama Romance Comedy,en,Beginners,11.933449,105.0,"en,fr",Beginners,347,3
3877,10070,en,Low,Medium,Released,6.1,Action Comedy Horror,en,Feast,8.825113,95.0,en,Feast,160,0
3878,8469,en,Medium,Medium,Released,7.0,Comedy,en,Animal House,17.332585,109.0,en,Animal House,418,0
3879,658,en,High,Medium,Released,7.2,Adventure Action Thriller,en,Goldfinger,47.812466,110.0,"zh,en,es",Goldfinger,987,0
3880,125490,en,Low,Medium,Released,5.7,Science Fiction Horror,en,Antiviral,11.753553,110.0,en,Antiviral,112,2
3881,1585,en,High,Long,Released,8.0,Drama Family Fantasy,en,It's a Wonderful Life,42.868495,130.0,en,It's a Wonderful Life,1076,0
3882,627,en,High,Medium,Released,7.8,Drama Crime,en,Trainspotting,63.513324,93.0,en,Trainspotting,2655,0
3883,23618,en,Very Low,Medium,Released,6.3,Comedy,en,The Original Kings of Comedy,1.918959,115.0,en,The Original Kings of Comedy,15,0
3884,41436,en,Medium,Medium,Released,5.7,Horror Thriller,en,Paranormal Activity 2,22.789649,91.0,en,Paranormal Activity 2,722,3
3885,10162,en,Low,Medium,Released,7.4,Comedy Romance,en,Waking Ned,5.735912,91.0,"en,ga,la",Waking Ned,54,0
3886,1430,en,Low,Medium,Released,7.3,Documentary,en,Bowling for Columbine,11.414843,120.0,en,Bowling for Columbine,453,0
3887,259943,Others,Low,Medium,Released,6.9,Drama,zh,归来,6.017273,111.0,zh,Coming Home,49,4
3888,10014,en,Medium,Short,Released,5.7,Horror,en,A Nightmare on Elm Street Part 2: Freddy's Revenge,21.607228,87.0,en,A Nightmare on Elm Street Part 2: Freddy's Revenge,361,0
3889,11257,en,Low,Medium,Released,6.9,Drama Romance,en,A Room with a View,7.9615589999999985,117.0,"en,it",A Room with a View,156,0
3890,158015,en,High,Short,Released,6.0,Science Fiction Horror Thriller,en,The Purge,54.40303299999999,86.0,en,The Purge,2428,2
3891,82507,en,High,Medium,Released,6.7,Horror Thriller Mystery,en,Sinister,41.045084,110.0,"en,pt,fr,br",Sinister,1573,3
3892,20337,en,Very Low,Medium,Released,5.0,Comedy,en,Martin Lawrence Live: Runteldat,0.295226,113.0,en,Martin Lawrence Live: Runteldat,1,0
3893,261,en,Medium,Medium,Released,7.6,Drama Romance,en,Cat on a Hot Tin Roof,16.553594,108.0,en,Cat on a Hot Tin Roof,165,0
3894,1685,en,Medium,Medium,Released,6.2,Adventure Science Fiction Mystery,en,Beneath the Planet of the Apes,24.393296,95.0,en,Beneath the Planet of the Apes,361,0
3895,20737,en,Low,Medium,Released,5.3,Comedy Family Drama,en,Air Bud,11.241802,98.0,en,Air Bud,106,0
3896,10991,Others,Low,Medium,Released,5.9,Adventure Fantasy Animation Action Family,ja,Pokémon 3: The Movie,9.18885,93.0,en,Pokémon: Spell of the Unknown,137,0
3897,10225,en,Low,Short,Released,5.7,Horror Mystery Thriller,en,Friday the 13th Part VI: Jason Lives,11.158167,86.0,en,Friday the 13th Part VI: Jason Lives,216,0
3898,826,en,Medium,Long,Released,7.7,Drama History War,en,The Bridge on the River Kwai,23.109959,161.0,"ja,th,en",The Bridge on the River Kwai,542,0
3899,34086,en,Very Low,Medium,Released,4.7,Comedy Family Science Fiction,en,Spaced Invaders,1.586598,100.0,en,Spaced Invaders,25,3
3900,5854,en,Very Low,Long,Released,6.7,Comedy Crime Thriller,en,Family Plot,3.832858,121.0,en,Family Plot,86,0
3901,284,en,Medium,Long,Released,8.1,Comedy Drama Romance,en,The Apartment,22.889294,125.0,en,The Apartment,483,0
3902,10285,en,Low,Short,Released,4.2,Fantasy Horror Thriller,en,Jason Goes to Hell: The Final Friday,10.341982000000002,87.0,en,Jason Goes to Hell: The Final Friday,193,0
3903,5780,en,Low,Long,Released,6.4,Mystery Thriller,en,Torn Curtain,7.924982000000001,128.0,"en,de,no,sv",Torn Curtain,120,0
3904,292,en,Very Low,Medium,Released,6.4,Comedy Documentary Music,en,Dave Chappelle's Block Party,1.697846,100.0,"en,de",Dave Chappelle's Block Party,28,0
3905,223485,en,Medium,Short,Released,6.6,Romance Thriller Western,en,Slow West,14.936661,84.0,"en,tr",Slow West,367,4
3906,29463,en,Very Low,Medium,Released,7.0,Drama Music Romance,en,Krush Groove,0.720091,97.0,en,Krush Groove,11,0
3907,18065,en,Very Low,Short,Released,5.3,Action Comedy Crime,en,Next Day Air,2.747402,84.0,en,Next Day Air,36,0
3908,22013,en,Low,Long,Released,7.3,Drama,en,Elmer Gantry,6.734964999999999,146.0,en,Elmer Gantry,41,0
3909,821,en,Medium,Long,Released,7.6,Drama History,en,Judgment at Nuremberg,13.338539,186.0,en,Judgment at Nuremberg,155,0
3910,53862,en,Very Low,Medium,Released,4.5,Comedy Romance,en,Trippin',0.185373,94.0,en,Trippin',4,3
3911,3089,en,Low,Long,Released,7.3,Western,en,Red River,5.3448150000000005,133.0,"en,de,it,es",Red River,82,0
3912,30139,en,Very Low,Medium,Released,3.7,Comedy Romance,en,Phat Girlz,0.982624,99.0,en,Phat Girlz,10,0
3913,132344,en,Medium,Medium,Released,7.4,Romance Drama,en,Before Midnight,23.299907,108.0,"en,el,fr",Before Midnight,568,2
3914,15582,en,Very Low,Medium,Released,3.8,Comedy Fantasy Family,en,Teen Wolf Too,4.103764,95.0,en,Teen Wolf Too,46,0
3915,15158,en,Low,Medium,Released,6.3,Action Horror Science Fiction Thriller,en,Phantasm II,5.003615,97.0,en,Phantasm II,94,0
3916,44634,en,Very Low,Medium,Released,5.0,Drama,en,Woman Thou Art Loosed,0.019984,94.0,en,Woman Thou Art Loosed,3,3
3917,30309,en,Very Low,Short,Released,5.8,Comedy Drama,en,Real Women Have Curves,1.026243,86.0,en,Real Women Have Curves,19,0
3918,7509,en,Very Low,Medium,Released,6.8,Drama Foreign Romance,en,Water,2.787375,115.0,hi,Water,34,0
3919,10557,en,Very Low,Medium,Released,6.5,Comedy,en,East Is East,3.667372,97.0,"en,ru,ur",East Is East,59,0
3920,23531,en,Very Low,Short,Released,3.1,Comedy Romance,en,Whipped,2.144354,82.0,"it,en",Whipped,11,0
3921,28005,en,Very Low,Medium,Released,5.7,Drama History Romance,en,Kama Sutra - A Tale of Love,3.937939,117.0,en,Kama Sutra - A Tale of Love,35,0
3922,40247,en,Low,Short,Released,6.0,Comedy Drama,en,Please Give,5.325156,90.0,en,Please Give,57,3
3923,252,en,Medium,Medium,Released,7.4,Family Fantasy,en,Willy Wonka & the Chocolate Factory,23.981601,100.0,"en,fr,de",Willy Wonka & the Chocolate Factory,798,0
3924,24126,en,Very Low,Medium,Released,5.2,Fantasy Horror Science Fiction,en,Warlock: The Armageddon,3.107149,98.0,en,Warlock: The Armageddon,38,0
3925,13982,en,Low,Medium,Released,5.4,Comedy Crime,en,8 Heads in a Duffel Bag,5.016607,95.0,"es,en",8 Heads in a Duffel Bag,39,0
